Old URL,New URL,Status,Suggested Link,Archive Link
http://transactionsexplorer.cabinetoffice.gov.uk/department/local-govt?direction=desc&format=csv&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/local-govt?direction=desc&format=csv&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/local-govt?direction=desc&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/local-govt?direction=desc&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/local-govt?direction=desc&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/mod,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/mod?direction=asc&format=csv&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/mod?direction=asc&format=csv&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/mod?direction=asc&format=csv&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/mod?direction=asc&format=csv&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/mod?direction=asc&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/mod?direction=asc&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/mod?direction=asc&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/mod?direction=asc&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/mod?direction=desc&format=csv&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/mod?direction=desc&format=csv&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/mod?direction=desc&format=csv&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/mod?direction=desc&format=csv&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/mod?direction=desc&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/mod?direction=desc&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/mod?direction=desc&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/mod?direction=desc&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/moj,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/moj?direction=asc&format=csv&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/moj?direction=asc&format=csv&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/moj?direction=asc&format=csv&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/moj?direction=asc&format=csv&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/moj?direction=asc&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/moj?direction=asc&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/moj?direction=asc&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/moj?direction=asc&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/moj?direction=desc&format=csv&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/moj?direction=desc&format=csv&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/moj?direction=desc&format=csv&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/moj?direction=desc&format=csv&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/moj?direction=desc&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/moj?direction=desc&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/moj?direction=desc&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/moj?direction=desc&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/feedback,,404,,
http://transactionsexplorer.cabinetoffice.gov.uk/highVolumeTransactions,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/highVolumeTransactions?direction=asc&format=csv&orderBy=costPerTransaction,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/highVolumeTransactions?direction=asc&format=csv&orderBy=dept,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/highVolumeTransactions?direction=asc&format=csv&orderBy=mostRecentDigitalTakeUp,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/highVolumeTransactions?direction=asc&format=csv&orderBy=mostRecentTotalCost,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/highVolumeTransactions?direction=asc&format=csv&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/highVolumeTransactions?direction=asc&format=csv&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/highVolumeTransactions?direction=asc&orderBy=costPerTransaction,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/highVolumeTransactions?direction=asc&orderBy=dept,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/highVolumeTransactions?direction=asc&orderBy=mostRecentDigitalTakeUp,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/highVolumeTransactions?direction=asc&orderBy=mostRecentTotalCost,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/highVolumeTransactions?direction=asc&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/highVolumeTransactions?direction=asc&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/highVolumeTransactions?direction=desc&format=csv&orderBy=costPerTransaction,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/highVolumeTransactions?direction=desc&format=csv&orderBy=dept,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/highVolumeTransactions?direction=desc&format=csv&orderBy=mostRecentDigitalTakeUp,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/highVolumeTransactions?direction=desc&format=csv&orderBy=mostRecentTotalCost,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/highVolumeTransactions?direction=desc&format=csv&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/highVolumeTransactions?direction=desc&format=csv&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/highVolumeTransactions?direction=desc&orderBy=costPerTransaction,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/highVolumeTransactions?direction=desc&orderBy=dept,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/highVolumeTransactions?direction=desc&orderBy=mostRecentDigitalTakeUp,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/highVolumeTransactions?direction=desc&orderBy=mostRecentTotalCost,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/highVolumeTransactions?direction=desc&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/highVolumeTransactions?direction=desc&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/bis-accounts-filing,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/bis-annual-returns,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/bis-application-to-register-a-trade-mark-tm3-,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/bis-apply-for-student-finance-full-time-study-,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/bis-appointment-or-change-of-agent-f51,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/bis-apprenticeship-vacancies-applications,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/bis-director-and-mortgage-detail-searches,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/bis-land-register-updates-including-transfers-of-ownership-,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/bis-learning-records-service-organisation-portal-provider-creates-manages-unique-learner-number-uln-,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/bis-official-copies-from-land-registry,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/bis-other-document-filing-filing-transactions-,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/bis-payment-of-renewal-fee-f12,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/bis-redundancy-payments-claims-from-the-national-insurance-fund-rp1-,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/bis-renewal-of-trade-mark-tm11-,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/bis-request-for-grant-of-patent-f1-,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/bis-search-of-the-index-map-land-registry-,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/bis-search-of-whole-land-registry-,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/bis-space-uk-magazine-subscriptions,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/bis-title-register-views,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/co-creating-an-e-petition,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/co-signing-an-e-petition,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/defra-cattle-tracing-system-cts-,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/defra-endemic-disease-surveillance-animals-tested-,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/defra-rod-licences,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/defra-single-payment-scheme-sps-claims-,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dft-amend-practical-driving-test,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dft-book-practical-driving-test,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dft-book-theory-driving-test,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dft-destruction-of-vehicles-certificates-and-notifications-,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dft-driving-licence-change-of-address,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dft-driving-licence-renewal,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dft-driving-licence-renewal-at-70,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dft-driving-licence-replace-lost-or-stolen,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dft-dvla-refund,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dft-first-application-for-driving-licence,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dft-first-registration-of-vehicle,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dft-lost-or-stolen-registration-certificate-v5-,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dft-notifications-sent-via-electronic-service-delivery-for-abnormal-loads-esdal-,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dft-statutory-off-road-notice-sorn-,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dft-vehicle-excise-duty-vehicle-tax-,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dft-vehicle-registration-changes-to-a-registration-document,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dwp-adviser-interventions-jobsearch-advice-,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dwp-attendance-allowance-claims-maintained,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dwp-carers-allowance-claims-maintained,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dwp-carer-s-allowance-new-claims,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dwp-child-maintenance,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dwp-disability-living-allowance-dla-claims-maintained,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dwp-disability-living-allowance-new-claims,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dwp-employment-and-support-allowance-esa-new-claims,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dwp-incapacity-benefit-employment-and-support-allowance-esa-claims-maintained,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dwp-income-support-claims-maintained,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dwp-jobsearch-reviews-signing-on-,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dwp-jobseeker-s-allowance-jsa-claims-maintained,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dwp-jobseeker-s-allowance-jsa-new-claims,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dwp-overseas-state-pension-claims-maintained,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dwp-pension-credit-claims-maintained,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dwp-social-fund-grants-and-loans,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/dwp-state-pension-claims-maintained,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/hmrc-agent-authorisation,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/hmrc-child-benefit,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/hmrc-construction-industry-scheme-cis-,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/hmrc-corporation-tax,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/hmrc-customs,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/hmrc-debt-management,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/hmrc-kana,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/hmrc-national-insurance,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/hmrc-pay-as-you-earn-paye-,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/hmrc-payments-made-banking-,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/hmrc-payments-received-banking-,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/hmrc-self-assessment,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/hmrc-stamp-duty-land-tax-sdlt-,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/hmrc-stamp-duty-reserve-tax-sdrt-,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/hmrc-tax-credits,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/hmrc-vat,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/home-office-adult-first-checks,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/home-office-enhanced-criminal-records-checks,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/home-office-ordering-certificates-births-adoptions-marriages-civil-partnerships-deaths-,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/home-office-passport-applications,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/home-office-visa-applications-temporary-permanent-migration-,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/moj-court-fine-payments,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/moj-money-claims,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/serviceDetails/moj-prison-appointment-bookings,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/support,,404,,
http://transactionsexplorer.cabinetoffice.gov.uk/support/cookies,,404,,
